pid,tta_idx,dice
1,8_4,0.06593529138916265
1,4_9,0.1270648187966315
1,9_4,0.1270648187966315
1,4_10,0.6745418767679452
1,10_4,0.6745418767679452
1,4_11,0.8346548350091239
1,11_4,0.8346548350091239
1,4_12,0.3448970885136422
1,12_4,0.3448970885136422
1,5_6,0.09538469152912375
1,6_5,0.09538469152912375
1,5_7,0.07238751942992214
1,7_5,0.07238751942992214
1,5_8,0.0652311822896066
1,8_5,0.0652311822896066
1,5_9,0.11706022146939478
1,9_5,0.11706022146939478
1,5_10,0.702177956113898
1,10_5,0.702177956113898
1,5_11,0.9663262624000968
1,11_5,0.9663262624000968
1,5_12,0.33093254615900075
1,12_5,0.33093254615900075
1,6_7,0.7735133589936497
1,7_6,0.7735133589936497
1,6_8,0.7741537524130492
1,8_6,0.7741537524130492
1,6_9,0.8681156541222819
1,9_6,0.8681156541222819
1,6_10,0.0974649086789325
1,10_6,0.0974649086789325
1,6_11,0.09372209943217663
1,11_6,0.09372209943217663
1,6_12,0.27189420262388214
1,12_6,0.27189420262388214
1,7_8,0.9537805257943717
1,8_7,0.9537805257943717
1,7_9,0.7263186687740529
1,9_7,0.7263186687740529
1,7_10,0.0704541857888986
1,10_7,0.0704541857888986
1,7_11,0.07150914665313947
1,11_7,0.07150914665313947
1,7_12,0.21891328586174127
1,12_7,0.21891328586174127
1,8_9,0.7139859725667828
1,9_8,0.7139859725667828
1,8_10,0.06375094773265104
1,10_8,0.06375094773265104
1,8_11,0.06436381587472087
1,11_8,0.06436381587472087
1,8_12,0.21486552672127432
1,12_8,0.21486552672127432
1,9_10,0.1168377618801331
1,10_9,0.1168377618801331
1,9_11,0.11513514404253122
1,11_9,0.11513514404253122
1,9_12,0.31461628255323376
1,12_9,0.31461628255323376
1,10_11,0.6841945120602121
1,11_10,0.6841945120602121
1,10_12,0.29773366817098657
1,12_10,0.29773366817098657
1,11_12,0.3319757858340932
1,12_11,0.3319757858340932
2,1_2,0.45212641955591565
2,2_1,0.45212641955591565
2,1_3,0.44630263953272675
2,3_1,0.44630263953272675
2,1_4,0.3112991490080626
2,4_1,0.3112991490080626
2,1_5,0.014330827855787187
2,5_1,0.014330827855787187
2,1_6,0.42940283400827767
2,6_1,0.42940283400827767
2,1_7,0.4459850177423295
2,7_1,0.4459850177423295
2,1_8,0.3837380844304972
2,8_1,0.3837380844304972
2,1_9,0.44834106927988715
2,9_1,0.44834106927988715
2,1_10,0.43992222942338305
2,10_1,0.43992222942338305
2,1_11,0.44630263953272675
2,11_1,0.44630263953272675
2,1_12,0.45600711549006023
2,12_1,0.45600711549006023
2,2_3,0.8317432512747249
2,3_2,0.8317432512747249
2,2_4,0.14841520557124843
2,4_2,0.14841520557124843
2,2_5,0.03126686601999573
2,5_2,0.03126686601999573
2,2_6,0.9171473363504846
2,6_2,0.9171473363504846
2,2_7,0.9822539614429822
2,7_2,0.9822539614429822
2,2_8,0.8003953097038382
2,8_2,0.8003953097038382
2,2_9,0.799207059726372
2,9_2,0.799207059726372
2,2_10,0.9729206378021928
2,10_2,0.9729206378021928
2,2_11,0.8317432512747249
2,11_2,0.8317432512747249
2,2_12,0.8550424848041706
2,12_2,0.8550424848041706
2,3_4,0.14437482332997925
2,4_3,0.14437482332997925
2,3_5,0.0307024103520134
2,5_3,0.0307024103520134
2,3_6,0.8657250134096592
2,6_3,0.8657250134096592
2,3_7,0.8398912842053741
2,7_3,0.8398912842053741
2,3_8,0.8279107286905546
2,8_3,0.8279107286905546
2,3_9,0.9150739678344941
2,9_3,0.9150739678344941
2,3_10,0.8336077068471943
2,10_3,0.8336077068471943
2,3_11,1.0
2,11_3,1.0
2,3_12,0.9655482132546463
2,12_3,0.9655482132546463
2,4_5,0.012535475876415323
2,5_4,0.012535475876415323
2,4_6,0.14571948998188355
2,6_4,0.14571948998188355
2,4_7,0.14754213319006715
2,7_4,0.14754213319006715
2,4_8,0.1399960165535287
2,8_4,0.1399960165535287
2,4_9,0.14470793601796147
2,9_4,0.14470793601796147
2,4_10,0.14700067452851082
2,10_4,0.14700067452851082
2,4_11,0.14437482332997925
2,11_4,0.14437482332997925
2,4_12,0.14571232129742934
2,12_4,0.14571232129742934
2,5_6,0.032160184604421334
2,6_5,0.032160184604421334
2,5_7,0.031929279319242596
2,7_5,0.031929279319242596
2,5_8,0.034113598451963094
2,8_5,0.034113598451963094
2,5_9,0.029489435548460306
2,9_5,0.029489435548460306
2,5_10,0.03215570745593427
2,10_5,0.03215570745593427
2,5_11,0.0307024103520134
2,11_5,0.0307024103520134
2,5_12,0.03036265080032572
2,12_5,0.03036265080032572
2,6_7,0.9279869067103321
2,7_6,0.9279869067103321
2,6_8,0.8450343343241147
2,8_6,0.8450343343241147
2,6_9,0.8139966529743454
2,9_6,0.8139966529743454
2,6_10,0.9292147806004825
2,10_6,0.9292147806004825
2,6_11,0.8657250134096592
2,11_6,0.8657250134096592
2,6_12,0.8825275657337083
2,12_6,0.8825275657337083
2,7_8,0.8104523356584733
2,8_7,0.8104523356584733
2,7_9,0.8043553732050484
2,9_7,0.8043553732050484
2,7_10,0.9859533771667705
2,10_7,0.9859533771667705
2,7_11,0.8398912842053741
2,11_7,0.8398912842053741
2,7_12,0.8629052525760672
2,12_7,0.8629052525760672
2,8_9,0.818259034989227
2,9_8,0.818259034989227
2,8_10,0.81004389632112
2,10_8,0.81004389632112
2,8_11,0.8279107286905546
2,11_8,0.8279107286905546
2,8_12,0.817268857111719
2,12_8,0.817268857111719
2,9_10,0.796038493880284
2,10_9,0.796038493880284
2,9_11,0.9150739678344941
2,11_9,0.9150739678344941
2,9_12,0.9126340999311333
2,12_9,0.9126340999311333
2,10_11,0.8336077068471943
2,11_10,0.8336077068471943
2,10_12,0.8558407738095685
2,12_10,0.8558407738095685
2,11_12,0.9655482132546463
2,12_11,0.9655482132546463
3,1_2,0.024609441692102003
3,2_1,0.024609441692102003
3,1_3,0.11318398728623656
3,3_1,0.11318398728623656
3,1_4,0.02015584950239238
3,4_1,0.02015584950239238
3,1_5,0.1647540190124674
3,5_1,0.1647540190124674
3,1_6,0.03346239829853954
3,6_1,0.03346239829853954
3,1_7,0.03334554290922155
3,7_1,0.03334554290922155
3,1_8,0.026359411204112095
3,8_1,0.026359411204112095
3,1_9,0.021037187289691093
3,9_1,0.021037187289691093
3,1_10,0.020149156288052174
3,10_1,0.020149156288052174
3,1_11,0.033523739029939346
3,11_1,0.033523739029939346
3,1_12,0.031087608348692973
3,12_1,0.031087608348692973
3,2_3,0.024319618968669156
3,3_2,0.024319618968669156
3,2_4,0.8486259094514244
3,4_2,0.8486259094514244
3,2_5,0.1219395405247957
3,5_2,0.1219395405247957
3,2_6,0.7698041007482195
3,6_2,0.7698041007482195
3,2_7,0.5562168732066666
3,7_2,0.5562168732066666
3,2_8,0.9221752172909896
3,8_2,0.9221752172909896
3,2_9,0.288431809675745
3,9_2,0.288431809675745
3,2_10,0.8778893982249296
3,10_2,0.8778893982249296
3,2_11,0.010545961911498987
3,11_2,0.010545961911498987
3,2_12,0.8106525254585728
3,12_2,0.8106525254585728
3,3_4,0.016418506363971172
3,4_3,0.016418506363971172
3,3_5,0.14148901437746703
3,5_3,0.14148901437746703
3,3_6,0.03296636245573835
3,6_3,0.03296636245573835
3,3_7,0.030378974087182483
3,7_3,0.030378974087182483
3,3_8,0.029519016883726296
3,8_3,0.029519016883726296
3,3_9,0.011742733885125764
3,9_3,0.011742733885125764
3,3_10,0.0170990066381981
3,10_3,0.0170990066381981
3,3_11,0.33440134569564306
3,11_3,0.33440134569564306
3,3_12,0.03337215868990599
3,12_3,0.03337215868990599
3,4_5,0.09918651800205443
3,5_4,0.09918651800205443
3,4_6,0.6558802612013228
3,6_4,0.6558802612013228
3,4_7,0.4564832004914284
3,7_4,0.4564832004914284
3,4_8,0.8115488150324944
3,8_4,0.8115488150324944
3,4_9,0.28231274730261274
3,9_4,0.28231274730261274
3,4_10,0.9138894095595288
3,10_4,0.9138894095595288
3,4_11,0.012335438865349681
3,11_4,0.012335438865349681
3,4_12,0.701602367998991
3,12_4,0.701602367998991
3,5_6,0.14666091904477466
3,6_5,0.14666091904477466
3,5_7,0.14194684833161603
3,7_5,0.14194684833161603
3,5_8,0.13255236116573316
3,8_5,0.13255236116573316
3,5_9,0.08165789205037023
3,9_5,0.08165789205037023
3,5_10,0.09854436023978445
3,10_5,0.09854436023978445
3,5_11,0.12359428043881261
3,11_5,0.12359428043881261
3,5_12,0.14147896597133752
3,12_5,0.14147896597133752
3,6_7,0.7525725144312081
3,7_6,0.7525725144312081
3,6_8,0.8057382642912393
3,8_6,0.8057382642912393
3,6_9,0.3152588899757584
3,9_6,0.3152588899757584
3,6_10,0.6578673681635174
3,10_6,0.6578673681635174
3,6_11,0.009855553486019363
3,11_6,0.009855553486019363
3,6_12,0.9381439033472716
3,12_6,0.9381439033472716
3,7_8,0.5865822334122242
3,8_7,0.5865822334122242
3,7_9,0.3754128736003035
3,9_7,0.3754128736003035
3,7_10,0.46248419932147394
3,10_7,0.46248419932147394
3,7_11,0.008456352435341095
3,11_7,0.008456352435341095
3,7_12,0.707625367656031
3,12_7,0.707625367656031
3,8_9,0.2900912593128617
3,9_8,0.2900912593128617
3,8_10,0.8100674365814773
3,10_8,0.8100674365814773
3,8_11,0.010773388619634451
3,11_8,0.010773388619634451
3,8_12,0.8464935680834894
3,12_8,0.8464935680834894
3,9_10,0.2804640857815143
3,10_9,0.2804640857815143
3,9_11,0.005200003573974501
3,11_9,0.005200003573974501
3,9_12,0.3180009092577332
3,12_9,0.3180009092577332
3,10_11,0.011477194024139414
3,11_10,0.011477194024139414
3,10_12,0.701401803435012
3,12_10,0.701401803435012
3,11_12,0.010094002567031446
3,12_11,0.010094002567031446
4,1_2,0.7761069656452831
4,2_1,0.7761069656452831
4,1_3,0.7366712201303208
4,3_1,0.7366712201303208
4,1_4,0.9013638869580044
4,4_1,0.9013638869580044
4,1_5,0.9265663095264888
4,5_1,0.9265663095264888
4,1_6,0.9174457656349466
4,6_1,0.9174457656349466
4,1_7,0.3018220360370159
4,7_1,0.3018220360370159
4,1_8,0.02160679220392728
4,8_1,0.02160679220392728
4,1_9,0.9266076751999417
4,9_1,0.9266076751999417
4,1_10,0.6844922932110589
4,10_1,0.6844922932110589
4,1_11,0.760709826636969
4,11_1,0.760709826636969
4,1_12,0.7020881437607415
4,12_1,0.7020881437607415
4,2_3,0.8897593541904577
4,3_2,0.8897593541904577
4,2_4,0.7195192789184337
4,4_2,0.7195192789184337
4,2_5,0.8224065919528618
4,5_2,0.8224065919528618
4,2_6,0.8162757776332754
4,6_2,0.8162757776332754
4,2_7,0.37063139152246455
4,7_2,0.37063139152246455
4,2_8,0.026655222359336376
4,8_2,0.026655222359336376
4,2_9,0.762284038674956
4,9_2,0.762284038674956
4,2_10,0.5156627647979917
4,10_2,0.5156627647979917
4,2_11,0.883935299581185
4,11_2,0.883935299581185
4,2_12,0.704141519250842
4,12_2,0.704141519250842
4,3_4,0.6832094722257877
4,4_3,0.6832094722257877
